model,format,id,category,query,expected_tool,tool,expected_args,args,tool_exact,args_exact,routing_exact,parse_ok,parse_error,model_latency_s,raw_output
gemma-3-270m-it-Q4_K_M.gguf,xml,P20_GR_02,gpio_read,Check GPIO 5 status.,read_gpio,,"{""pin"": 5}",null,False,False,False,False,No complete XML route,0.397624,CONTENT:  REASONING:
gemma-3-270m-it-Q4_K_M.gguf,xml,P20_GR_03,gpio_read,What is the state of BCM22?,read_gpio,,"{""pin"": 22}",null,False,False,False,False,No complete XML route,0.674568,CONTENT: true  REASONING:
gemma-3-270m-it-Q4_K_M.gguf,xml,P20_GR_04,gpio_read,Read pin 10.,read_gpio,,"{""pin"": 10}",null,False,False,False,False,XML needs name and arguments,2.049467,CONTENT: ```xml <tool_call>set_gpio</tool_call> ``` REASONING:
gemma-3-270m-it-Q4_K_M.gguf,xml,P20_GR_05,gpio_read,Is GPIO 27 high?,read_gpio,,"{""pin"": 27}",null,False,False,False,False,No complete XML route,1.35106,"CONTENT: Yes, GPIO 27 is high.  REASONING:"
gemma-3-270m-it-Q4_K_M.gguf,xml,P20_GR_06,gpio_read,Check GPIO 4.,read_gpio,,"{""pin"": 4}",null,False,False,False,False,XML needs name and arguments,1.925023,CONTENT: ``` <tool_call>set_gpio</tool_call> ``` REASONING:
gemma-3-270m-it-Q4_K_M.gguf,xml,P20_O_01,system,Check system status.,get_system_status,,{},null,False,False,False,False,No complete XML route,0.32634,CONTENT:  REASONING:
gemma-3-270m-it-Q4_K_M.gguf,xml,P20_O_02,temperature,What is the CPU temperature?,get_temperature,,{},null,False,False,False,False,No complete XML route,1.409619,CONTENT: The CPU temperature is 95°C.  REASONING:
gemma-3-270m-it-Q4_K_M.gguf,xml,P20_O_03,network,Show network status.,get_network_status,,{},null,False,False,False,False,No complete XML route,0.352581,CONTENT:  REASONING:
gemma-3-270m-it-Q4_K_M.gguf,xml,P20_O_04,disk,Show disk usage.,get_disk_usage,,{},null,False,False,False,False,No complete XML route,0.328243,CONTENT:  REASONING:
gemma-3-270m-it-Q4_K_M.gguf,xml,P20_O_05,i2c,Scan I2C bus 1.,scan_i2c_bus,,"{""bus"": 1}",null,False,False,False,False,XML needs name and arguments,2.093308,CONTENT: ```xml <tool_call>set_gpio</tool_call> ``` REASONING:
gemma-3-270m-it-Q4_K_M.gguf,xml,P20_O_06,spi,Show SPI status.,get_spi_status,,{},null,False,False,False,False,XML needs name and arguments,1.927292,CONTENT: ``` <tool_call>set_gpio</tool_call> ``` REASONING:
gemma-3-270m-it-Q4_K_M.gguf,xml,P20_O_07,usb,List USB devices.,list_usb_devices,,{},null,False,False,False,False,No complete XML route,0.352339,CONTENT:  REASONING:
gemma-3-270m-it-Q4_K_M.gguf,xml,P20_O_08,service,Restart ssh service.,restart_service,,"{""service"": ""ssh""}",null,False,False,False,False,No complete XML route,0.352409,CONTENT:  REASONING:
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_GS_01,gpio_set,Turn GPIO 17 on.,set_gpio,,"{""pin"": 17, ""state"": true}",null,False,False,False,False,Unknown tool or invalid arguments object,19.919304,"CONTENT: TOOL set_gpio — Set one BCM GPIO pin HIGH/on or LOW/off. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}; state: {""type"": ""boolean""}. TOOL read_gpio — Read HIGH/LOW state of one BCM GPIO pin. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}. TOOL scan_i2c_bus — Scan REASONING:"
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_GS_02,gpio_set,Set GPIO 5 to false.,set_gpio,,"{""pin"": 5, ""state"": false}",null,False,False,False,False,Unknown tool or invalid arguments object,9.191469,"CONTENT: TOOL set_gpio — Set one BCM GPIO pin HIGH/ON or LOW/OFF. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}; state: {""type"": ""boolean""}. TOOL read_gpio — Read HIGH/LOW state of one BCM GPIO pin. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}. TOOL scan_i2c_bus — Scan REASONING:"
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_GS_03,gpio_set,Drive BCM22 high.,set_gpio,,"{""pin"": 22, ""state"": true}",null,False,False,False,False,Unknown tool or invalid arguments object,9.174637,"CONTENT: TOOL set_gpio — Set one BCM GPIO pin HIGH/on or LOW/off. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}; state: {""type"": ""boolean""}. TOOL read_gpio — Read HIGH/LOW state of one BCM GPIO pin. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}. TOOL scan_i2c_bus — Scan REASONING:"
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_GS_04,gpio_set,Turn GPIO 10 off.,set_gpio,,"{""pin"": 10, ""state"": false}",null,False,False,False,False,Unknown tool or invalid arguments object,9.185827,"CONTENT: TOOL set_gpio — Set one BCM GPIO pin HIGH/on or LOW/off. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}; state: {""type"": ""boolean""}. TOOL read_gpio — Read HIGH/LOW state of one BCM GPIO pin. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}. TOOL scan_i2c_bus — Scan REASONING:"
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_GS_05,gpio_set,Set pin 27 high.,set_gpio,,"{""pin"": 27, ""state"": true}",null,False,False,False,False,Unknown tool or invalid arguments object,9.19812,"CONTENT: TOOL set_gpio — Set one BCM GPIO pin HIGH/on or LOW/off. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}; state: {""type"": ""boolean""}. TOOL read_gpio — Read HIGH/LOW state of one BCM GPIO pin. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}. TOOL scan_i2c_bus — Scan REASONING:"
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_GS_06,gpio_set,Disable GPIO 4.,set_gpio,,"{""pin"": 4, ""state"": false}",null,False,False,False,False,Unknown tool or invalid arguments object,9.151676,"CONTENT: TOOL set_gpio — Set one BCM GPIO pin HIGH/on or LOW/off. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}; state: {""type"": ""boolean""}. TOOL read_gpio — Read HIGH/LOW state of one BCM GPIO pin. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}. TOOL scan_i2c_bus — Scan REASONING:"
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_GR_01,gpio_read,Read GPIO 17.,read_gpio,,"{""pin"": 17}",null,False,False,False,False,Unknown tool or invalid arguments object,9.170913,"CONTENT: TOOL set_gpio — Set one BCM GPIO pin HIGH/on or LOW/off. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}; state: {""type"": ""boolean""}. TOOL read_gpio — Read HIGH/LOW state of one BCM GPIO pin. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}. TOOL scan_i2c_bus — Scan REASONING:"
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_GR_02,gpio_read,Check GPIO 5 status.,read_gpio,,"{""pin"": 5}",null,False,False,False,False,Unknown tool or invalid arguments object,0.813615,CONTENT: TOOL get_gpio  REASONING:
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_GR_03,gpio_read,What is the state of BCM22?,read_gpio,,"{""pin"": 22}",null,False,False,False,False,Missing TOOL line,0.817343,CONTENT: STATE: true  REASONING:
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_GR_04,gpio_read,Read pin 10.,read_gpio,,"{""pin"": 10}",null,False,False,False,False,Unknown tool or invalid arguments object,9.173021,"CONTENT: TOOL set_gpio — Set one BCM GPIO pin HIGH/on or LOW/off. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}; state: {""type"": ""boolean""}. TOOL read_gpio — Read HIGH/LOW state of one BCM GPIO pin. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}. TOOL scan_i2c_bus — Scan REASONING:"
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_GR_05,gpio_read,Is GPIO 27 high?,read_gpio,,"{""pin"": 27}",null,False,False,False,False,Unknown tool or invalid arguments object,2.049825,CONTENT: TOOL set_gpio 27 PIN = 17 state = true  REASONING:
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_GR_06,gpio_read,Check GPIO 4.,read_gpio,,"{""pin"": 4}",null,False,False,False,False,Unknown tool or invalid arguments object,9.141562,"CONTENT: TOOL set_gpio — Set one BCM GPIO pin HIGH/on or LOW/off. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}; state: {""type"": ""boolean""}. TOOL read_gpio — Read HIGH/LOW state of one BCM GPIO pin. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}. TOOL scan_i2c_bus — Scan REASONING:"
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_O_01,system,Check system status.,get_system_status,,{},null,False,False,False,False,Unknown tool or invalid arguments object,9.11455,CONTENT: TOOL set_gpio — Set one BCM GPIO pin HIGH/on or LOW/off. TOOL read_gpio — Read HIGH/LOW state of one BCM GPIO pin. TOOL scan_i2c_bus — Scan an entire I2C bus for devices. TOOL check_i2c_device — Check whether one I2C address responds. TOOL dump_i2c_device — Dump registers from one I2C device.  REASONING:
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_O_02,temperature,What is the CPU temperature?,get_temperature,,{},null,False,False,False,False,Unknown tool or invalid arguments object,1.004629,CONTENT: TOOL get_cpu_temperature  REASONING:
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_O_03,network,Show network status.,get_network_status,,{},null,False,False,False,False,Unknown tool or invalid arguments object,9.144374,"CONTENT: TOOL set_gpio — Set one BCM GPIO pin HIGH/on or LOW/off. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}; state: {""type"": ""boolean""}. TOOL read_gpio — Read HIGH/LOW state of one BCM GPIO pin. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}. TOOL scan_i2c_bus — Scan REASONING:"
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_O_04,disk,Show disk usage.,get_disk_usage,,{},null,False,False,False,False,Unknown tool or invalid arguments object,9.094417,"CONTENT: TOOL set_disk_usage — Set one disk usage level. Arguments: disk: {""type"": ""integer"", ""range"": ""0..10""}; state: {""type"": ""boolean""}. TOOL read_disk_usage — Read disk usage. Arguments: disk: {""type"": ""integer"", ""range"": ""0..10""}. TOOL scan_disk_usage — Scan the entire disk usage. Arguments: disk: {""type"": ""integer REASONING:"
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_O_05,i2c,Scan I2C bus 1.,scan_i2c_bus,,"{""bus"": 1}",null,False,False,False,False,Unknown tool or invalid arguments object,9.205548,"CONTENT: TOOL set_gpio — Set one BCM GPIO pin HIGH/on or LOW/off. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}; state: {""type"": ""boolean""}. TOOL read_gpio — Read HIGH/LOW state of one BCM GPIO pin. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}. TOOL scan_i2c_bus — Scan REASONING:"
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_O_06,spi,Show SPI status.,get_spi_status,get_spi_status,{},{},True,True,True,True,,0.969332,TOOL get_spi_status 
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_O_07,usb,List USB devices.,list_usb_devices,,{},null,False,False,False,False,Unknown tool or invalid arguments object,9.130559,"CONTENT: TOOL get_usb_devices — List connected USB devices. Arguments: none. TOOL get_usb_topology — Show USB buses, hubs, ports and tree. Arguments: none. TOOL get_hdmi_status — Read status of one HDMI connector. Arguments: none. TOOL list_displays — List connected HDMI displays/monitors. Arguments: none. TOOL list_cameras — List detected Raspberry Pi CSI/libcamera cameras. Arguments: none. REASONING:"
gemma-3-270m-it-Q4_K_M.gguf,natural,P20_O_08,service,Restart ssh service.,restart_service,,"{""service"": ""ssh""}",null,False,False,False,False,Unknown tool or invalid arguments object,9.128775,"CONTENT: TOOL set_gpio — Set one BCM GPIO pin HIGH/on or LOW/off. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}; state: {""type"": ""boolean""}. TOOL read_gpio — Read HIGH/LOW state of one BCM GPIO pin. Arguments: pin: {""type"": ""integer"", ""range"": ""0..27""}. TOOL scan_i2c_bus — Scan REASONING:"
qwen3-0.6b-Q4_K_M.gguf,json,P20_GS_01,gpio_set,Turn GPIO 17 on.,set_gpio,set_gpio,"{""pin"": 17, ""state"": true}","{""pin"": 17, ""state"": true}",True,True,True,True,,68.215589,"```json {""tool"":""set_gpio"",""arguments"":{""pin"":17,""state"":true}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_GS_02,gpio_set,Set GPIO 5 to false.,set_gpio,set_gpio,"{""pin"": 5, ""state"": false}","{""pin"": 5, ""state"": false}",True,True,True,True,,7.793695,"```json {""tool"":""set_gpio"",""arguments"":{""pin"":5,""state"":false}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_GS_03,gpio_set,Drive BCM22 high.,set_gpio,set_gpio,"{""pin"": 22, ""state"": true}","{""pin"": 17, ""state"": true}",True,False,False,True,,7.852123,"```json {""tool"":""set_gpio"",""arguments"":{""pin"":17,""state"":true}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_GS_04,gpio_set,Turn GPIO 10 off.,set_gpio,set_gpio,"{""pin"": 10, ""state"": false}","{""pin"": 10, ""state"": false}",True,True,True,True,,8.058894,"```json {""tool"":""set_gpio"",""arguments"":{""pin"":10,""state"":false}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_GS_05,gpio_set,Set pin 27 high.,set_gpio,set_gpio,"{""pin"": 27, ""state"": true}","{""pin"": 27, ""state"": true}",True,True,True,True,,8.054328,"```json {""tool"":""set_gpio"",""arguments"":{""pin"":27,""state"":true}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_GS_06,gpio_set,Disable GPIO 4.,set_gpio,set_gpio,"{""pin"": 4, ""state"": false}","{""pin"": 4, ""state"": false}",True,True,True,True,,7.457368,"```json {""tool"":""set_gpio"",""arguments"":{""pin"":4,""state"":false}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_GR_01,gpio_read,Read GPIO 17.,read_gpio,read_gpio,"{""pin"": 17}","{""pin"": 17}",True,True,True,True,,6.799968,"```json {""tool"":""read_gpio"",""arguments"":{""pin"":17}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_GR_02,gpio_read,Check GPIO 5 status.,read_gpio,read_gpio,"{""pin"": 5}","{""pin"": 5}",True,True,True,True,,6.550342,"```json {""tool"":""read_gpio"",""arguments"":{""pin"":5}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_GR_03,gpio_read,What is the state of BCM22?,read_gpio,read_gpio,"{""pin"": 22}","{""pin"": 17}",True,False,False,True,,7.285553,"```json {""tool"":""read_gpio"",""arguments"":{""pin"":17}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_GR_04,gpio_read,Read pin 10.,read_gpio,read_gpio,"{""pin"": 10}","{""pin"": 10}",True,True,True,True,,6.808784,"```json {""tool"":""read_gpio"",""arguments"":{""pin"":10}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_GR_05,gpio_read,Is GPIO 27 high?,read_gpio,read_gpio,"{""pin"": 27}","{""pin"": 27}",True,True,True,True,,7.024991,"```json {""tool"":""read_gpio"",""arguments"":{""pin"":27}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_GR_06,gpio_read,Check GPIO 4.,read_gpio,set_gpio,"{""pin"": 4}","{""pin"": 4, ""state"": true}",False,False,False,True,,7.44877,"```json {""tool"":""set_gpio"",""arguments"":{""pin"":4,""state"":true}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_O_01,system,Check system status.,get_system_status,get_system_status,{},{},True,True,True,True,,5.820345,"```json {""tool"":""get_system_status"",""arguments"":{}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_O_02,temperature,What is the CPU temperature?,get_temperature,get_cpu_frequency,{},{},False,False,False,True,,6.299438,"```json {""tool"":""get_cpu_frequency"",""arguments"":{}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_O_03,network,Show network status.,get_network_status,get_network_status,{},{},True,True,True,True,,6.041661,"```json {""tool"":""get_network_status"",""arguments"":{}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_O_04,disk,Show disk usage.,get_disk_usage,get_disk_usage,{},{},True,True,True,True,,5.820125,"```json {""tool"":""get_disk_usage"",""arguments"":{}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_O_05,i2c,Scan I2C bus 1.,scan_i2c_bus,scan_i2c_bus,"{""bus"": 1}","{""bus"": 1}",True,True,True,True,,7.664782,"```json {""tool"":""scan_i2c_bus"",""arguments"":{""bus"":1}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_O_06,spi,Show SPI status.,get_spi_status,get_spi_status,{},{},True,True,True,True,,6.046074,"```json {""tool"":""get_spi_status"",""arguments"":{}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_O_07,usb,List USB devices.,list_usb_devices,list_usb_devices,{},{},True,True,True,True,,6.03517,"```json {""tool"":""list_usb_devices"",""arguments"":{}} ```"
qwen3-0.6b-Q4_K_M.gguf,json,P20_O_08,service,Restart ssh service.,restart_service,restart_service,"{""service"": ""ssh""}","{""service"": ""ssh""}",True,True,True,True,,6.297097,"```json {""tool"":""restart_service"",""arguments"":{""service"":""ssh""}} ```"
qwen3-0.6b-Q4_K_M.gguf,yaml,P20_GS_01,gpio_set,Turn GPIO 17 on.,set_gpio,set_gpio,"{""pin"": 17, ""state"": true}","{""pin"": 17, ""state"": true}",True,True,True,True,,47.103159,tool: set_gpio arguments:   pin: 17   state: true
qwen3-0.6b-Q4_K_M.gguf,yaml,P20_GS_02,gpio_set,Set GPIO 5 to false.,set_gpio,set_gpio,"{""pin"": 5, ""state"": false}","{""pin"": 5, ""state"": false}",True,True,True,True,,6.01672,tool: set_gpio arguments:   pin: 5   state: false
qwen3-0.6b-Q4_K_M.gguf,yaml,P20_GS_03,gpio_set,Drive BCM22 high.,set_gpio,set_gpio,"{""pin"": 22, ""state"": true}","{""pin"": 17, ""state"": true}",True,False,False,True,,6.064126,tool: set_gpio arguments:   pin: 17   state: true
qwen3-0.6b-Q4_K_M.gguf,yaml,P20_GS_04,gpio_set,Turn GPIO 10 off.,set_gpio,set_gpio,"{""pin"": 10, ""state"": false}","{""pin"": 10, ""state"": false}",True,True,True,True,,6.24638,tool: set_gpio arguments:   pin: 10   state: false
qwen3-0.6b-Q4_K_M.gguf,yaml,P20_GS_05,gpio_set,Set pin 27 high.,set_gpio,set_gpio,"{""pin"": 27, ""state"": true}","{""pin"": 27, ""state"": true}",True,True,True,True,,6.236116,tool: set_gpio arguments:   pin: 27   state: true
qwen3-0.6b-Q4_K_M.gguf,yaml,P20_GS_06,gpio_set,Disable GPIO 4.,set_gpio,set_gpio,"{""pin"": 4, ""state"": false}","{""pin"": 4, ""state"": false}",True,True,True,True,,5.723164,tool: set_gpio arguments:   pin: 4   state: false
qwen3-0.6b-Q4_K_M.gguf,yaml,P20_GR_01,gpio_read,Read GPIO 17.,read_gpio,read_gpio,"{""pin"": 17}","{""pin"": 17}",True,True,True,True,,4.932501,tool: read_gpio arguments:   pin: 17
qwen3-0.6b-Q4_K_M.gguf,yaml,P20_GR_02,gpio_read,Check GPIO 5 status.,read_gpio,set_gpio,"{""pin"": 5}","{""pin"": 5, ""state"": false}",False,False,False,True,,5.839946,tool: set_gpio arguments:   pin: 5   state: false
qwen3-0.6b-Q4_K_M.gguf,yaml,P20_GR_03,gpio_read,What is the state of BCM22?,read_gpio,read_gpio,"{""pin"": 22}","{""pin"": 22}",True,True,True,True,,5.324877,tool: read_gpio arguments:   pin: 22
qwen3-0.6b-Q4_K_M.gguf,yaml,P20_GR_04,gpio_read,Read pin 10.,read_gpio,read_gpio,"{""pin"": 10}","{""pin"": 10}",True,True,True,True,,4.935414,tool: read_gpio arguments:   pin: 10
qwen3-0.6b-Q4_K_M.gguf,yaml,P20_GR_05,gpio_read,Is GPIO 27 high?,read_gpio,set_gpio,"{""pin"": 27}","{""pin"": 27, ""state"": true}",False,False,False,True,,6.237188,tool: set_gpio arguments:   pin: 27   state: true
qwen3-0.6b-Q4_K_M.gguf,yaml,P20_GR_06,gpio_read,Check GPIO 4.,read_gpio,set_gpio,"{""pin"": 4}","{""pin"": 4, ""state"": true}",False,False,False,True,,5.730798,tool: set_gpio arguments:   pin: 4   state: true
qwen3-0.6b-Q4_K_M.gguf,yaml,P20_O_01,system,Check system status.,get_system_status,get_system_status,{},{},True,True,True,True,,3.64418,tool: get_system_status arguments: {}
qwen3-0.6b-Q4_K_M.gguf,yaml,P20_O_02,temperature,What is the CPU temperature?,get_temperature,get_cpu_frequency,{},{},False,False,False,True,,4.030667,tool: get_cpu_frequency arguments: {}
